sequence_id,from_state_id,action_id,to_state_id,lon,lat
0,3199,4,3198,-69.50324,40.561659999999996
0,3198,4,3197,-69.55046,40.56003
0,3197,4,3196,-69.60467,40.55833
0,3196,4,3195,-69.65332,40.55778
0,3195,4,3194,-69.70051,40.55738
0,3194,4,3193,-69.75469,40.55687
0,3193,4,3192,-69.80249,40.55635
0,3192,4,3191,-69.85011999999999,40.55585
0,3191,4,3190,-69.90515,40.5555
0,3190,4,3189,-69.95151,40.555479999999996
0,3189,4,3188,-70.00617,40.55591
0,3188,4,3187,-70.05426,40.556509999999996
0,3187,4,3186,-70.10239,40.55638
0,3186,4,3185,-70.15193000000001,40.55556
0,3185,4,3184,-70.20725999999999,40.55442
0,3184,4,3183,-70.2578,40.5533
0,3183,4,3182,-70.30241,40.55243
0,3182,4,3181,-70.35191999999999,40.55157
0,3181,4,3180,-70.40071,40.550979999999996
0,3180,4,3179,-70.45430999999999,40.55058
0,3179,6,3079,-70.50032,40.5503
0,3079,4,3078,-70.5413,40.54994
0,3078,4,3077,-70.55463,40.549890000000005
0,3077,4,3076,-70.60305,40.548970000000004
0,3076,4,3075,-70.65148,40.54784
0,3075,4,3074,-70.70434,40.54623
0,3074,4,3073,-70.75133000000001,40.544979999999995
0,3073,4,3072,-70.80499,40.54445
0,3072,4,3071,-70.85152,40.543820000000004
0,3071,4,3070,-70.90401999999999,40.543040000000005
0,3070,4,3069,-70.95095,40.542190000000005
0,3069,4,3068,-71.00455,40.54121
0,3068,4,3067,-71.05046,40.5405
0,3067,4,3066,-71.10307,40.539590000000004
0,3066,4,3065,-71.15599,40.53815
0,3065,4,3064,-71.20264,40.536429999999996
0,3064,4,3063,-71.25471,40.53437
0,3063,4,3062,-71.30183000000001,40.53294
0,3062,4,3061,-71.35515,40.53152
0,3061,4,3060,-71.40099000000001,40.53027
0,3060,4,3059,-71.45611,40.52918
0,3059,4,3058,-71.50288,40.5284
0,3058,4,3057,-71.5558,40.527390000000004
0,3057,4,3056,-71.60224000000001,40.526559999999996
0,3056,4,3055,-71.65434,40.52561
0,3055,4,3054,-71.70044,40.52452
0,3054,4,3053,-71.75188,40.5236
0,3053,4,3052,-71.80561,40.52262
0,3052,4,3051,-71.85193000000001,40.52134
0,3051,4,3050,-71.90346,40.51992
0,3050,4,3049,-71.95416,40.5192
0,3049,4,3048,-72.00501,40.51885
0,3048,4,3047,-72.05561999999999,40.51869
0,3047,4,3046,-72.10642,40.51771
0,3046,4,3045,-72.15316999999999,40.51696
0,3045,4,3044,-72.20527,40.51635
0,3044,4,3043,-72.25135999999999,40.51532
0,3043,4,3042,-72.30343,40.514340000000004
0,3042,4,3041,-72.35242,40.52728
0,3041,4,3040,-72.40423,40.54169
0,3040,4,3039,-72.45532,40.53794
0,3039,4,3038,-72.5065,40.53488
0,3038,4,3037,-72.55175,40.53134
0,3037,4,3036,-72.60433,40.52684
0,3036,4,3035,-72.65601,40.52252
0,3035,4,3034,-72.70154000000001,40.51982
0,3034,4,3033,-72.75399,40.51652
0,3033,4,3032,-72.80726999999999,40.513090000000005
0,3032,4,3031,-72.85273000000001,40.51143
0,3031,4,3030,-72.90304,40.5091
0,3030,4,3029,-72.95054,40.50578
0,3029,6,2929,-73.0012,40.50215
0,2929,4,2928,-73.0291,40.499790000000004
0,2928,4,2927,-73.0509,40.4977
0,2927,4,2926,-73.1011,40.49456
0,2926,4,2925,-73.15127,40.48944
0,2925,4,2924,-73.20236,40.48387
0,2924,4,2923,-73.25384,40.48196
0,2923,4,2922,-73.30046,40.480509999999995
0,2922,4,2921,-73.35134000000001,40.477509999999995
0,2921,4,2920,-73.40145,40.47466
0,2920,4,2919,-73.45234,40.471709999999995
0,2919,4,2918,-73.50271,40.46914
0,2918,4,2917,-73.55079,40.46562
0,2917,4,2916,-73.6029,40.46223
0,2916,4,2915,-73.65155,40.45933
0,2915,4,2914,-73.70142,40.4562
0,2914,4,2913,-73.75106,40.45322
0,2913,4,2912,-73.80037,40.452090000000005
0,2912,4,2911,-73.85117,40.46552
0,2911,2,3011,-73.90378,40.48438
0,3011,4,3010,-73.94487,40.50122
0,3010,4,3009,-73.95026,40.50333
0,3009,-1,-1,-74.00287,40.52348
1,3199,4,3198,-69.50334000000001,40.57247
1,3198,4,3197,-69.55455,40.57128
1,3197,4,3196,-69.60734000000001,40.57072
1,3196,4,3195,-69.651,40.56997
1,3195,4,3194,-69.7026,40.56908
1,3194,4,3193,-69.75401,40.56772
1,3193,4,3192,-69.80556999999999,40.56608
1,3192,4,3191,-69.85031,40.56532
1,3191,4,3190,-69.90257,40.5643
1,3190,4,3189,-69.95298000000001,40.563159999999996
1,3189,4,3188,-70.00409,40.561820000000004
1,3188,4,3187,-70.05492,40.56113
1,3187,4,3186,-70.10535,40.56068
1,3186,4,3185,-70.15630999999999,40.5595
1,3185,4,3184,-70.20047,40.55846
1,3184,4,3183,-70.25168000000001,40.55775
1,3183,4,3182,-70.30331,40.556670000000004
1,3182,4,3181,-70.35502,40.55546
1,3181,4,3180,-70.40527,40.5542
1,3180,4,3179,-70.45716,40.55295
1,3179,4,3178,-70.50083000000001,40.55192
1,3178,4,3177,-70.55192,40.55088
1,3177,4,3176,-70.60291,40.55057
1,3176,6,3076,-70.65304,40.55007
1,3076,4,3075,-70.66032,40.549929999999996
1,3075,4,3074,-70.70382,40.54925
1,3074,4,3073,-70.75468000000001,40.54808
1,3073,4,3072,-70.80589,40.54652
1,3072,4,3071,-70.85633,40.54453
1,3071,4,3070,-70.90016999999999,40.543009999999995
1,3070,4,3069,-70.95118000000001,40.54193
1,3069,4,3068,-71.00225999999999,40.54051
1,3068,4,3067,-71.05187,40.53918
1,3067,4,3066,-71.10226,40.53797
1,3066,4,3065,-71.1533,40.536770000000004
1,3065,4,3064,-71.2037,40.536229999999996
1,3064,4,3063,-71.25426,40.53562
1,3063,4,3062,-71.305,40.53533
1,3062,4,3061,-71.35574,40.5342
1,3061,4,3060,-71.4071,40.53333
1,3060,4,3059,-71.45114000000001,40.53243
1,3059,4,3058,-71.50238,40.53097
1,3058,4,3057,-71.55449,40.52993
1,3057,4,3056,-71.60526999999999,40.52925
1,3056,4,3055,-71.65661,40.52833
1,3055,4,3054,-71.70132,40.52738
1,3054,4,3053,-71.75309,40.52642
1,3053,4,3052,-71.80566,40.52531
1,3052,4,3051,-71.85085,40.52425
1,3051,4,3050,-71.90337,40.52328
1,3050,4,3049,-71.95604,40.52248
1,3049,4,3048,-72.00728000000001,40.521609999999995
1,3048,4,3047,-72.05468,40.52061
1,3047,4,3046,-72.10084,40.51988
1,3046,4,3045,-72.15478,40.51872
1,3045,4,3044,-72.20016,40.517720000000004
1,3044,4,3043,-72.25291999999999,40.5171
1,3043,4,3042,-72.30629,40.51652
1,3042,4,3041,-72.35274,40.51603
1,3041,4,3040,-72.40565,40.51463
1,3040,4,3039,-72.45109000000001,40.51337
1,3039,4,3038,-72.50485,40.51193
1,3038,4,3037,-72.55723,40.51043
1,3037,4,3036,-72.60356,40.50962
1,3036,4,3035,-72.65659000000001,40.5089
1,3035,4,3034,-72.70166,40.50827
1,3034,4,3033,-72.75461,40.50742
1,3033,4,3032,-72.80064,40.50653
1,3032,4,3031,-72.85474,40.5056
1,3031,4,3030,-72.90117,40.504909999999995
1,3030,4,3029,-72.95574,40.5039
1,3029,4,3028,-73.00236,40.50298
1,3028,6,2928,-73.05584,40.50111
1,2928,4,2927,-73.08615,40.49971
1,2927,4,2926,-73.10132,40.49883
1,2926,4,2925,-73.1516,40.4965
1,2925,4,2924,-73.2005,40.49408
1,2924,4,2923,-73.25703,40.49071
1,2923,4,2922,-73.30568000000001,40.48769
1,2922,4,2921,-73.35370999999999,40.483090000000004
1,2921,4,2920,-73.40182,40.47788
1,2920,4,2919,-73.45002,40.47473
1,2919,4,2918,-73.50386,40.47156
1,2918,4,2917,-73.55343,40.46819
1,2917,4,2916,-73.60543,40.462140000000005
1,2916,4,2915,-73.6515,40.45688
1,2915,6,2815,-73.70111999999999,40.45262
1,2815,4,2814,-73.74473,40.44983
1,2814,3,2913,-73.75268,40.4494
1,2913,4,2912,-73.80019,40.450379999999996
1,2912,4,2911,-73.85295,40.46716
1,2911,2,3011,-73.90292,40.48482
1,3011,4,3010,-73.94513,40.501290000000004
1,3010,4,3009,-73.95474,40.5051
1,3009,-1,-1,-74.00365,40.52368
2,3199,4,3198,-69.50015,40.56677
2,3198,4,3197,-69.55193,40.5657
2,3197,4,3196,-69.60407,40.56544
2,3196,4,3195,-69.65099000000001,40.56623
2,3195,4,3194,-69.70263,40.565870000000004
2,3194,4,3193,-69.75511,40.564170000000004
2,3193,4,3192,-69.80256999999999,40.562490000000004
2,3192,4,3191,-69.85245,40.561809999999994
2,3191,4,3190,-69.90245999999999,40.56066
2,3190,4,3189,-69.95475,40.559459999999994
2,3189,4,3188,-70.00112,40.55865
2,3188,4,3187,-70.05145999999999,40.557359999999996
2,3187,4,3186,-70.10280999999999,40.55625
2,3186,4,3185,-70.15405,40.555209999999995
2,3185,4,3184,-70.204,40.55707
2,3184,4,3183,-70.25274,40.5562
2,3183,4,3182,-70.30414,40.55533
2,3182,4,3181,-70.35351,40.55353
2,3181,5,3080,-70.40269,40.551809999999996
2,3080,4,3079,-70.45201999999999,40.54994
2,3079,4,3078,-70.5041,40.54815
2,3078,4,3077,-70.55308000000001,40.54615
2,3077,4,3076,-70.60215,40.54896
2,3076,4,3075,-70.6514,40.54829
2,3075,4,3074,-70.70079,40.54626
2,3074,4,3073,-70.75321,40.54435
2,3073,4,3072,-70.80145,40.54237
2,3072,4,3071,-70.85101,40.54033
2,3071,4,3070,-70.90045,40.53853
2,3070,4,3069,-70.95535,40.53739
2,3069,4,3068,-71.0001,40.53678
2,3068,4,3067,-71.05003,40.53611
2,3067,4,3066,-71.10022,40.53521
2,3066,4,3065,-71.15481,40.53303
2,3065,4,3064,-71.20331999999999,40.53208
2,3064,4,3063,-71.25187,40.53157
2,3063,4,3062,-71.30151,40.53058
2,3062,4,3061,-71.35078,40.5295
2,3061,4,3060,-71.40184,40.52835
2,3060,4,3059,-71.45317,40.52726
2,3059,4,3058,-71.502,40.52623
2,3058,4,3057,-71.55324,40.52511
2,3057,4,3056,-71.60468,40.523959999999995
2,3056,4,3055,-71.65479,40.52299
2,3055,4,3054,-71.70087,40.52192
2,3054,4,3053,-71.75024,40.52083
2,3053,4,3052,-71.80515,40.51957
2,3052,4,3051,-71.85509,40.5183
2,3051,4,3050,-71.90416,40.51712
2,3050,4,3049,-71.95388,40.516020000000005
2,3049,4,3048,-72.00304,40.51505
2,3048,4,3047,-72.05098000000001,40.51389
2,3047,4,3046,-72.10085,40.51271
2,3046,4,3045,-72.15108000000001,40.51158
2,3045,4,3044,-72.20155,40.5105
2,3044,4,3043,-72.2513,40.50915
2,3043,4,3042,-72.30029,40.50779
2,3042,4,3041,-72.35141,40.5065
2,3041,4,3040,-72.40173,40.505359999999996
2,3040,4,3039,-72.45143,40.50412
2,3039,4,3038,-72.50044,40.50294
2,3038,4,3037,-72.55043,40.50164
2,3037,6,2937,-72.60075,40.5003
2,2937,4,2936,-72.61203,40.49994
2,2936,4,2935,-72.65094,40.49893
2,2935,4,2934,-72.7006,40.49964
2,2934,4,2933,-72.75134,40.49935
2,2933,4,2932,-72.80351999999999,40.49816
2,2932,4,2931,-72.85476,40.49705
2,2931,4,2930,-72.90465999999999,40.49597
2,2930,4,2929,-72.9542,40.494890000000005
2,2929,4,2928,-73.00202,40.49391
2,2928,4,2927,-73.05305,40.49273
2,2927,4,2926,-73.1046,40.49163
2,2926,4,2925,-73.15393,40.48872
2,2925,4,2924,-73.20465,40.48565
2,2924,4,2923,-73.25556999999999,40.48255
2,2923,4,2922,-73.30215,40.479729999999996
2,2922,4,2921,-73.35166,40.47587
2,2921,4,2920,-73.40063,40.472120000000004
2,2920,4,2919,-73.45403,40.46816
2,2919,4,2918,-73.50197,40.4672
2,2918,4,2917,-73.55008000000001,40.46652
2,2917,4,2916,-73.60345,40.46345
2,2916,4,2915,-73.65138,40.46018
2,2915,4,2914,-73.70193,40.45705
2,2914,4,2913,-73.75241,40.45385
2,2913,4,2912,-73.80279,40.452020000000005
2,2912,4,2911,-73.85186999999999,40.46605
2,2911,2,3011,-73.9039,40.485170000000004
2,3011,4,3010,-73.94286,40.50007
2,3010,4,3009,-73.95243,40.50365
2,3009,-1,-1,-74.00421999999999,40.52345
3,48,4,47,-72.07262,39.000240000000005
3,47,2,147,-72.10055,39.027840000000005
3,147,4,146,-72.1235,39.05185
3,146,2,246,-72.1502,39.08059
3,246,4,245,-72.1702,39.10253
3,245,2,345,-72.20153,39.134840000000004
3,345,4,344,-72.21936,39.15147
3,344,2,444,-72.25215,39.18097
3,444,4,443,-72.27421,39.200070000000004
3,443,2,543,-72.30163,39.22421
3,543,4,542,-72.33036,39.25073
3,542,2,642,-72.35083,39.2696
3,642,4,641,-72.38626,39.3032
3,641,2,741,-72.40021,39.3165
3,741,4,740,-72.43706999999999,39.351440000000004
3,740,2,840,-72.45058,39.364329999999995
3,840,4,839,-72.48895999999999,39.400690000000004
3,839,2,939,-72.50339,39.41457
3,939,4,938,-72.54126,39.45037
3,938,2,1038,-72.55239,39.46062
3,1038,4,1037,-72.59701,39.50166
3,1037,3,1136,-72.60049000000001,39.50479
3,1136,4,1135,-72.65401,39.55415
3,1135,2,1235,-72.70225,39.59928
3,1235,4,1234,-72.70527,39.602129999999995
3,1234,2,1334,-72.75076,39.64613
3,1334,4,1333,-72.7576,39.652840000000005
3,1333,2,1433,-72.80020999999999,39.694359999999996
3,1433,4,1432,-72.80724000000001,39.70109
3,1432,2,1532,-72.85035,39.74217
3,1532,4,1531,-72.86101,39.752359999999996
3,1531,2,1631,-72.90138,39.79099
3,1631,4,1630,-72.91197,39.80104
3,1630,2,1730,-72.95224,39.83766
3,1730,4,1729,-72.96629,39.85035
3,1729,2,1829,-73.0016,39.88196
3,1829,4,1828,-73.02198,39.90064
3,1828,2,1928,-73.05289,39.92901
3,1928,4,1927,-73.07666,39.95104
3,1927,2,2027,-73.10078,39.97395
3,2027,4,2026,-73.13147,40.00322
3,2026,2,2126,-73.15051,40.02167
3,2126,4,2125,-73.18096,40.05134
3,2125,2,2225,-73.20181,40.071740000000005
3,2225,4,2224,-73.23229,40.10074
3,2224,4,2223,-73.2527,40.11423
3,2223,2,2323,-73.30393000000001,40.14311
3,2323,4,2322,-73.31721,40.15074
3,2322,2,2422,-73.35345,40.17329
3,2422,4,2421,-73.39986999999999,40.20149
3,2421,4,2420,-73.40428,40.2041
3,2420,2,2520,-73.45114000000001,40.231190000000005
3,2520,4,2519,-73.48431,40.2506
3,2519,4,2518,-73.50064,40.260709999999996
3,2518,2,2618,-73.55223000000001,40.29463
3,2618,4,2617,-73.5613,40.30092
3,2617,2,2717,-73.6017,40.33014
3,2717,4,2716,-73.63457,40.35157
3,2716,4,2715,-73.65064,40.36045
3,2715,2,2815,-73.70156999999999,40.38832
3,2815,4,2814,-73.72368,40.40067
3,2814,4,2813,-73.75325,40.41703
3,2813,2,2913,-73.80024,40.442170000000004
3,2913,4,2912,-73.80368,40.45027
3,2912,4,2911,-73.85203,40.4649
3,2911,2,3011,-73.90346,40.4836
3,3011,4,3010,-73.94575999999999,40.500409999999995
3,3010,4,3009,-73.95260999999999,40.50312
3,3009,-1,-1,-74.00046999999999,40.52274
4,3199,4,3198,-69.50369,40.5676
4,3198,4,3197,-69.55566999999999,40.565979999999996
4,3197,4,3196,-69.60099,40.56443
4,3196,4,3195,-69.65248000000001,40.56255
4,3195,4,3194,-69.70315,40.560590000000005
4,3194,4,3193,-69.75346,40.55838
4,3193,4,3192,-69.8039,40.55614
4,3192,4,3191,-69.85491,40.55428
4,3191,4,3190,-69.90032,40.55231
4,3190,6,3090,-69.953,40.55059
4,3090,4,3089,-69.97049,40.55
4,3089,4,3088,-70.00559,40.54883
4,3088,2,3188,-70.05346,40.54957
4,3188,4,3187,-70.0652,40.550329999999995
4,3187,4,3186,-70.10575,40.55195
4,3186,4,3185,-70.15274000000001,40.55203
4,3185,4,3184,-70.20043000000001,40.55133
4,3184,6,3084,-70.2517,40.55052
4,3084,4,3083,-70.28113,40.54996
4,3083,4,3082,-70.30399,40.549459999999996
4,3082,4,3081,-70.35021,40.54857
4,3081,4,3080,-70.40167,40.5478
4,3080,4,3079,-70.4548,40.54715
4,3079,4,3078,-70.50071,40.54687
4,3078,4,3077,-70.55348000000001,40.546409999999995
4,3077,4,3076,-70.60288,40.546
4,3076,4,3075,-70.65501,40.544340000000005
4,3075,4,3074,-70.70586,40.542229999999996
4,3074,4,3073,-70.75216999999999,40.54
4,3073,4,3072,-70.80299000000001,40.53731
4,3072,4,3071,-70.85423,40.5345
4,3071,4,3070,-70.90555,40.53311
4,3070,4,3069,-70.95135,40.53348
4,3069,4,3068,-71.0028,40.53379
4,3068,4,3067,-71.05436,40.5335
4,3067,4,3066,-71.10507,40.532990000000005
4,3066,4,3065,-71.15059000000001,40.53216
4,3065,4,3064,-71.20187,40.53112
4,3064,4,3063,-71.25039,40.53035
4,3063,4,3062,-71.30386999999999,40.52978
4,3062,4,3061,-71.3528,40.52962
4,3061,4,3060,-71.40365,40.52957
4,3060,4,3059,-71.45052,40.52952
4,3059,4,3058,-71.50516,40.52848
4,3058,4,3057,-71.5524,40.52725
4,3057,4,3056,-71.60575,40.52585
4,3056,4,3055,-71.65294,40.52442
4,3055,4,3054,-71.70604,40.52298
4,3054,4,3053,-71.75406,40.52179
4,3053,4,3052,-71.80076,40.5208
4,3052,4,3051,-71.85348,40.519859999999994
4,3051,4,3050,-71.9002,40.51916
4,3050,4,3049,-71.9534,40.51853
4,3049,4,3048,-72.00061,40.51795
4,3048,4,3047,-72.05275,40.51723
4,3047,4,3046,-72.10448000000001,40.51695
4,3046,4,3045,-72.15084,40.51675
4,3045,4,3044,-72.20296,40.51677
4,3044,4,3043,-72.25395999999999,40.51713
4,3043,4,3042,-72.30511,40.51787
4,3042,4,3041,-72.35119,40.51999
4,3041,4,3040,-72.40273,40.518840000000004
4,3040,4,3039,-72.45517,40.51743
4,3039,4,3038,-72.50106,40.51608
4,3038,4,3037,-72.55261999999999,40.51447
4,3037,4,3036,-72.60338,40.512890000000006
4,3036,4,3035,-72.65409,40.511340000000004
4,3035,4,3034,-72.70505,40.510259999999995
4,3034,4,3033,-72.75033,40.509570000000004
4,3033,4,3032,-72.80171,40.50881
4,3032,4,3031,-72.85311,40.50781
4,3031,4,3030,-72.9048,40.506809999999994
4,3030,4,3029,-72.95079,40.506040000000006
4,3029,4,3028,-73.00163,40.50512
4,3028,6,2928,-73.05152,40.5021
4,2928,4,2927,-73.09082,40.49975
4,2927,4,2926,-73.10204,40.49908
4,2926,4,2925,-73.15321999999999,40.49586
4,2925,4,2924,-73.20494000000001,40.49243
4,2924,4,2923,-73.25048000000001,40.48952
4,2923,4,2922,-73.30213,40.48632
4,2922,4,2921,-73.35264000000001,40.48267
4,2921,4,2920,-73.40241,40.47852
4,2920,4,2919,-73.45313,40.47413
4,2919,4,2918,-73.50336,40.46869
4,2918,4,2917,-73.55411,40.4638
4,2917,4,2916,-73.60018000000001,40.46269
4,2916,4,2915,-73.65274000000001,40.46275
4,2915,4,2914,-73.70022,40.45673
4,2914,6,2814,-73.75434,40.45024
4,2814,3,2913,-73.75904,40.449690000000004
4,2913,4,2912,-73.80116,40.45075
4,2912,4,2911,-73.85065,40.46502
4,2911,2,3011,-73.90491999999999,40.485279999999996
4,3011,4,3010,-73.94708,40.501490000000004
4,3010,4,3009,-73.95191,40.50312
4,3009,-1,-1,-74.00274,40.52126
5,3199,4,3198,-69.50644,40.56387
5,3198,4,3197,-69.55323,40.56279
5,3197,4,3196,-69.60037,40.56231
5,3196,4,3195,-69.65403,40.56155
5,3195,4,3194,-69.70164,40.560140000000004
5,3194,4,3193,-69.75625,40.55962
5,3193,4,3192,-69.80354,40.5584
5,3192,4,3191,-69.85069,40.556940000000004
5,3191,4,3190,-69.90548000000001,40.5552
5,3190,4,3189,-69.95278,40.55408
5,3189,4,3188,-70.00168000000001,40.5523
5,3188,4,3187,-70.075,40.575
5,3187,4,3186,-70.11809000000001,40.55038
5,3186,4,3185,-70.15354,40.55075
5,3185,5,3084,-70.2039,40.55093
5,3084,4,3083,-70.25305,40.54987
5,3083,4,3082,-70.30151,40.54905
5,3082,4,3081,-70.35005,40.54802
5,3081,4,3080,-70.40558,40.547309999999996
5,3080,4,3079,-70.45536,40.54626
5,3079,4,3078,-70.50495,40.54588
5,3078,4,3077,-70.5535,40.545429999999996
5,3077,4,3076,-70.60284,40.54493
5,3076,4,3075,-70.6515,40.54487
5,3075,4,3074,-70.70696,40.54444
5,3074,4,3073,-70.75605,40.543620000000004
5,3073,4,3072,-70.805,40.54267
5,3072,4,3071,-70.85412,40.54262
5,3071,4,3070,-70.90371999999999,40.54173
5,3070,4,3069,-70.95244,40.54186
5,3069,4,3068,-71.00643000000001,40.541540000000005
5,3068,4,3067,-71.05528000000001,40.54115
5,3067,4,3066,-71.10334,40.54056
5,3066,4,3065,-71.15188,40.538270000000004
5,3065,4,3064,-71.2006,40.53634
5,3064,4,3063,-71.25523000000001,40.53406
5,3063,4,3062,-71.30421,40.53226
5,3062,4,3061,-71.35223,40.53028
5,3061,4,3060,-71.40041,40.52887
5,3060,4,3059,-71.45642,40.52645
5,3059,4,3058,-71.50179,40.52466
5,3058,4,3057,-71.55636,40.52306
5,3057,4,3056,-71.60343,40.521770000000004
5,3056,4,3055,-71.65651,40.519870000000004
5,3055,4,3054,-71.70529,40.518809999999995
5,3054,4,3053,-71.75163,40.51645
5,3053,4,3052,-71.80643,40.51473
5,3052,4,3051,-71.85253,40.51392
5,3051,4,3050,-71.90092,40.51358
5,3050,4,3049,-71.95416999999999,40.51258
5,3049,4,3048,-72.00135999999999,40.51225
5,3048,4,3047,-72.05608000000001,40.51192
5,3047,4,3046,-72.10356,40.512
5,3046,4,3045,-72.15006,40.511590000000005
5,3045,4,3044,-72.20404,40.51104
5,3044,4,3043,-72.2511,40.510259999999995
5,3043,4,3042,-72.30481999999999,40.50915
5,3042,4,3041,-72.35106,40.5081
5,3041,4,3040,-72.4047,40.50725
5,3040,4,3039,-72.4514,40.50591
5,3039,4,3038,-72.50608000000001,40.50463
5,3038,4,3037,-72.55279,40.50372
5,3037,4,3036,-72.60563,40.50297
5,3036,4,3035,-72.65176,40.50336
5,3035,4,3034,-72.70529,40.50371
5,3034,4,3033,-72.75276,40.50375
5,3033,4,3032,-72.80672,40.50375
5,3032,4,3031,-72.85383,40.5035
5,3031,4,3030,-72.90055,40.503
5,3030,4,3029,-72.95002,40.5014
5,3029,6,2929,-73.00001999999999,40.50015
5,2929,4,2928,-73.00506999999999,40.4998
5,2928,4,2927,-73.05492,40.49691
5,2927,4,2926,-73.1005,40.49393
5,2926,4,2925,-73.15034,40.4905
5,2925,4,2924,-73.20233,40.48761
5,2924,4,2923,-73.2516,40.48556
5,2923,4,2922,-73.30502,40.48108
5,2922,4,2921,-73.35289,40.47707
5,2921,4,2920,-73.40208,40.47378
5,2920,4,2919,-73.45125999999999,40.47655
5,2919,4,2918,-73.50395999999999,40.471509999999995
5,2918,4,2917,-73.55297,40.46597
5,2917,4,2916,-73.6013,40.462
5,2916,4,2915,-73.65144000000001,40.45795
5,2915,5,2814,-73.70262,40.45384
5,2814,4,2813,-73.75288,40.449659999999994
5,2813,2,2913,-73.8014,40.448809999999995
5,2913,4,2912,-73.82902,40.45041
5,2912,4,2911,-73.85032,40.46099
5,2911,2,3011,-73.90046,40.4835
5,3011,4,3010,-73.94371,40.50046
5,3010,4,3009,-73.95379,40.50438
5,3009,-1,-1,-74.00045,40.52236
6,3199,4,3198,-69.50416,40.57271
6,3198,4,3197,-69.55062,40.57257
6,3197,4,3196,-69.60358000000001,40.57178
6,3196,4,3195,-69.65051,40.57131
6,3195,4,3194,-69.70217,40.5702
6,3194,4,3193,-69.75484,40.568740000000005
6,3193,4,3192,-69.80093000000001,40.56759
6,3192,4,3191,-69.85264000000001,40.56658
6,3191,4,3190,-69.90488,40.56565
6,3190,4,3189,-69.95053,40.5649
6,3189,4,3188,-70.0018,40.56326
6,3188,4,3187,-70.0543,40.56109
6,3187,4,3186,-70.10474,40.55891
6,3186,4,3185,-70.15581999999999,40.55725
6,3185,4,3184,-70.20114000000001,40.5559
6,3184,4,3183,-70.25241,40.554590000000005
6,3183,4,3182,-70.30535,40.553979999999996
6,3182,4,3181,-70.35166,40.55389
6,3181,4,3180,-70.40308,40.55291
6,3180,4,3179,-70.4545,40.551809999999996
6,3179,6,3079,-70.50571,40.550779999999996
6,3079,4,3078,-70.54389,40.549890000000005
6,3078,4,3077,-70.55025,40.549659999999996
6,3077,4,3076,-70.60188000000001,40.54855
6,3076,4,3075,-70.65406,40.54712
6,3075,4,3074,-70.70575,40.545770000000005
6,3074,4,3073,-70.75216999999999,40.5445
6,3073,4,3072,-70.80474,40.54368
6,3072,4,3071,-70.85063000000001,40.542809999999996
6,3071,4,3070,-70.90335,40.54203
6,3070,4,3069,-70.95033000000001,40.541340000000005
6,3069,4,3068,-71.00315,40.54071
6,3068,4,3067,-71.05366,40.54023
6,3067,4,3066,-71.10495,40.53948
6,3066,4,3065,-71.15586,40.53849
6,3065,4,3064,-71.20166,40.53777
6,3064,4,3063,-71.25299,40.53722
6,3063,4,3062,-71.30414,40.53667
6,3062,4,3061,-71.35582,40.535990000000005
6,3061,4,3060,-71.40101,40.53543
6,3060,4,3059,-71.45313,40.53482
6,3059,4,3058,-71.50447,40.53418
6,3058,4,3057,-71.55202,40.53326
6,3057,4,3056,-71.60421,40.53236
6,3056,4,3055,-71.65629,40.53164
6,3055,4,3054,-71.70249,40.5309
6,3054,4,3053,-71.75461,40.5299
6,3053,4,3052,-71.80651999999999,40.52888
6,3052,4,3051,-71.85164,40.53048
6,3051,2,3151,-71.90241999999999,40.54121
6,3151,4,3150,-71.93455,40.55129
6,3150,4,3149,-71.95004,40.5666
6,3149,4,3148,-72.00294,40.5748
6,3148,6,3048,-72.05325,40.561170000000004
6,3048,4,3047,-72.09536,40.549620000000004
6,3047,4,3046,-72.10085,40.54808
6,3046,4,3045,-72.15613,40.53725
6,3045,4,3044,-72.20018,40.53248
6,3044,4,3043,-72.25102,40.52721
6,3043,4,3042,-72.30245,40.5219
6,3042,4,3041,-72.35217,40.51662
6,3041,4,3040,-72.40312,40.5151
6,3040,4,3039,-72.45529,40.51319
6,3039,4,3038,-72.50636,40.51148
6,3038,4,3037,-72.55148,40.51047
6,3037,4,3036,-72.60298,40.5087
6,3036,4,3035,-72.65420999999999,40.507490000000004
6,3035,4,3034,-72.70454000000001,40.50656
6,3034,4,3033,-72.75588,40.50581
6,3033,4,3032,-72.80081,40.50507
6,3032,4,3031,-72.85205,40.50405
6,3031,4,3030,-72.90386,40.503009999999996
6,3030,4,3029,-72.95483,40.50208
6,3029,6,2929,-73.00553000000001,40.50033
6,2929,4,2928,-73.0121,40.49987
6,2928,4,2927,-73.05085,40.49718
6,2927,4,2926,-73.10144,40.49333
6,2926,4,2925,-73.15084,40.48966
6,2925,4,2924,-73.20144,40.485859999999995
6,2924,4,2923,-73.2525,40.48235
6,2923,4,2922,-73.30399,40.47903
6,2922,4,2921,-73.3534,40.47613
6,2921,4,2920,-73.4042,40.4731
6,2920,4,2919,-73.45411999999999,40.4698
6,2919,4,2918,-73.50458,40.46635
6,2918,4,2917,-73.55589,40.46307
6,2917,4,2916,-73.60603,40.459379999999996
6,2916,4,2915,-73.65078000000001,40.4569
6,2915,4,2914,-73.70416,40.45478
6,2914,4,2913,-73.75388000000001,40.45605
6,2913,4,2912,-73.80199,40.45701
